bin_id,Xt,Yt,cell_count,matched_fraction
025_11_31,4602.97705078125,12545.6484375,193.0,1.0000000000000002
025_11_32,4616.4267578125,13047.48046875,517.0,1.0000000000000004
025_11_33,4609.21875,13392.4384765625,503.0,0.9999999999999997
025_11_34,4579.27294921875,13819.240234375,478.0,1.0000000000000007
025_11_35,4573.7783203125,14157.5888671875,466.0,1.0000000000000016
025_11_36,4573.12890625,14631.5595703125,448.0,1.0000000000000007
025_11_37,4602.01025390625,15012.38671875,670.0,0.9999999999999993
025_11_38,4596.5703125,15404.0703125,694.0,1.0000000000000007
025_11_39,4595.9326171875,15782.3818359375,585.0,0.9999999999999999
025_11_40,4605.62890625,16210.033203125,710.0,0.9999999999999989
025_11_41,4588.27197265625,16596.8359375,619.0,1.0000000000000016
025_11_42,4599.54541015625,16986.66796875,564.0,0.9999999999999992
025_11_43,4598.35595703125,17396.82421875,692.0,1.000000000000001
025_11_44,4604.2744140625,17805.216796875,722.0,0.9999999999999999
025_11_45,4603.302734375,18194.1015625,609.0,0.9999999999999988
025_11_46,4618.982421875,18568.388671875,410.0,1.0000000000000004
025_12_0,4940.50537109375,346.1478576660156,46.0,0.9999999999999999
025_12_1,5027.15283203125,593.316650390625,173.0,1.0000000000000002
025_12_2,5110.07080078125,1008.1287231445312,64.0,0.9999999999999993
025_12_3,5043.68994140625,1433.12890625,72.0,0.9999999999999992
025_12_4,4967.2646484375,1716.5838623046875,66.0,1.000000000000001
025_12_5,5013.65478515625,2257.92041015625,123.0,0.9999999999999991
025_12_6,4996.6572265625,2594.26708984375,145.0,0.9999999999999999
025_12_7,5029.66015625,3025.014892578125,276.0,1.0000000000000002
025_12_8,5013.9501953125,3402.807373046875,625.0,1.0
025_12_9,4994.63720703125,3790.914306640625,85.0,0.9999999999999998
025_12_11,5022.45751953125,4720.90234375,37.0,0.9999999999999999
025_12_12,5032.63232421875,5001.05712890625,70.0,1.0000000000000002
025_12_13,4922.94873046875,5403.9736328125,31.0,0.9999999999999998
025_12_14,5004.64697265625,5901.75439453125,285.0,1.0000000000000007
025_12_15,4974.50390625,6093.38232421875,221.0,1.0
025_12_16,5077.74267578125,6507.662109375,30.0,1.0000000000000004
025_12_18,4948.74169921875,7462.2265625,8.0,1.0000000000000004
025_12_19,4970.26318359375,7787.52294921875,8.0,1.0
025_12_20,4955.4365234375,8226.001953125,10.0,0.9999999999999999
025_12_21,4951.07666015625,8553.708984375,19.0,0.9999999999999997
025_12_22,5062.109375,9075.083984375,47.0,0.9999999999999991
025_12_23,5062.40478515625,9387.97265625,87.0,1.000000000000001
025_12_24,4993.8525390625,9849.2978515625,114.0,0.9999999999999998
025_12_25,5030.84765625,10204.49609375,222.0,0.9999999999999986
025_12_26,5028.35205078125,10589.5947265625,159.0,0.9999999999999999
025_12_27,5020.318359375,11034.51171875,196.0,0.9999999999999999
025_12_28,5019.955078125,11377.05859375,183.0,1.0000000000000009
025_12_29,5031.08154296875,11811.14453125,197.0,1.0000000000000007
025_12_30,4988.17724609375,12215.3525390625,251.0,0.9999999999999989
025_12_31,5022.93994140625,12562.9560546875,196.0,1.0000000000000002
025_12_32,5006.41064453125,13043.009765625,292.0,0.9999999999999999
025_12_33,4973.33544921875,13382.3408203125,424.0,0.9999999999999998
025_12_34,5010.328125,13814.15234375,435.0,0.9999999999999992
025_12_35,4994.45166015625,14191.05859375,390.0,1.0000000000000009
025_12_36,5015.80029296875,14590.7373046875,579.0,0.9999999999999989
025_12_37,4987.9013671875,14986.7861328125,514.0,0.9999999999999991
025_12_38,4973.02294921875,15401.580078125,595.0,1.0000000000000007
025_12_39,5007.595703125,15821.87890625,668.0,1.0000000000000009
025_12_40,5017.60888671875,16196.4423828125,689.0,0.9999999999999994
025_12_41,4988.068359375,16606.025390625,724.0,1.0000000000000004
025_12_42,5000.30029296875,16994.560546875,694.0,1.000000000000001
025_12_43,4969.26953125,17392.646484375,487.0,0.9999999999999994
025_12_44,4921.2080078125,17806.625,347.0,1.0000000000000004
025_12_45,4963.60400390625,18178.5390625,370.0,1.0000000000000002
025_12_46,4992.63427734375,18580.025390625,350.0,0.9999999999999997
025_13_0,5434.8896484375,101.60314178466797,7.0,0.9999999999999996
025_13_1,5391.388671875,736.5974731445312,85.0,1.0
025_13_2,5390.755859375,996.754150390625,255.0,0.9999999999999993
025_13_3,5352.3525390625,1414.2847900390625,107.0,0.9999999999999988
025_13_4,5400.2841796875,1768.8778076171875,35.0,0.9999999999999993
025_13_5,5379.5126953125,2162.8876953125,134.0,1.0000000000000007
025_13_6,5327.01220703125,2604.29345703125,86.0,0.9999999999999998
025_13_7,5382.033203125,3036.38525390625,345.0,1.0000000000000002
025_13_8,5341.2958984375,3341.280517578125,288.0,0.9999999999999989
025_13_9,5444.6162109375,3656.567138671875,29.0,1.0
025_13_10,5565.02783203125,4368.91943359375,6.0,0.9999999999999999
025_13_11,5378.98095703125,4583.115234375,32.0,0.9999999999999997
025_13_12,5393.6396484375,4950.94287109375,57.0,1.0000000000000002
025_13_13,5281.173828125,5340.8837890625,18.0,0.9999999999999999
025_13_14,5311.10498046875,5871.76708984375,66.0,0.9999999999999993
025_13_15,5397.95703125,6144.5791015625,92.0,0.9999999999999994
025_13_16,5394.0849609375,6580.375,7.0,0.9999999999999996
